,name,point,addr,입력주소,X,Y,CLSS,PNU,주소구분,표준신주소,표준구주소,우편번호,행정동코드,행정동명,법정동코드,법정동명
413,내이처럼치과병원,8.8,서울 동작구 동작대로27다길 26 이수프라자 2층,서울 동작구 동작대로27다길 26 이수프라자 2층,126.9802148,37.486256,정좌표,1.15901e+18,새주소,서울특별시 동작구 동작대로27다길 26,서울특별시 동작구 사당동 138-3,7008.0,1159063000.0,사당2동,1159010700.0,사당동
414,서울헤아림치과의원,8.8," 서울특별시 중구 청계천로 400 A2층 2080호 (황학동, 롯데캐슬베네치아 메가몰) ","서울특별시 중구 청계천로 400 A2층 2080호 (황학동, 롯데캐슬베네치아 메가몰) ",127.021309,37.5708783,정좌표,1.11402e+18,새주소,서울특별시 중구 청계천로 400,서울특별시 중구 황학동 2545,4572.0,1114067000.0,황학동,1114016500.0,황학동
415,서울SIC치과의원,8.8,서울특별시 강남구 영동대로 513,서울특별시 강남구 영동대로 513,127.0587766,37.512561,정좌표,1.16801e+18,새주소,서울특별시 강남구 영동대로 513,서울특별시 강남구 삼성동 159,6164.0,1168058000.0,삼성1동,1168010500.0,삼성동
416,미켈란치과의원,8.8,서울특별시 강남구 강남대로 372,서울특별시 강남구 강남대로 372,127.0291174,37.4960209,정좌표,1.16801e+18,새주소,서울특별시 강남구 강남대로 372,서울특별시 강남구 역삼동 826-24,6241.0,1168064000.0,역삼1동,1168010100.0,역삼동
417,어린왕자치과의원,8.8,서울특별시 마포구 월드컵로 240,서울특별시 마포구 월드컵로 240,126.8972563,37.5682439,정좌표,1.14401e+18,새주소,서울특별시 마포구 월드컵로 240,서울특별시 마포구 성산동 515,3932.0,1144073000.0,성산2동,1144012500.0,성산동
418,이플러스치과의원,8.8," 서울특별시 종로구 세종대로23길 54 1층 (당주동, 세종빌딩) ","서울특별시 종로구 세종대로23길 54 1층 (당주동, 세종빌딩) ",126.9732762,37.5717949,정좌표,1.11101e+18,새주소,서울특별시 종로구 세종대로23길 54,서울특별시 종로구 당주동 100,3173.0,1111053000.0,사직동,1111011700.0,당주동
419,김종민치과의원,8.8,서울특별시 은평구 통일로 821 3층 (대조동),서울특별시 은평구 통일로 821 3층 (대조동),126.9229312,37.6168302,정좌표,1.13801e+18,새주소,서울특별시 은평구 통일로 821,서울특별시 은평구 대조동 187-1,3385.0,1138057000.0,대조동,1138010600.0,대조동
420,서울스마트치과의원,8.8,서울특별시 성동구 아차산로 92 3층 (성수동2가),서울특별시 성동구 아차산로 92 3층 (성수동2가),127.0542415,37.5447552,정좌표,1.12001e+18,새주소,서울특별시 성동구 아차산로 92,서울특별시 성동구 성수동2가 314-5,4782.0,1120069000.0,성수2가3동,1120011500.0,성수동2가
421,페리오치과의원,8.8," 서울특별시 동작구 동작대로 85 5층 (사당동, 우석빌딩) ","서울특별시 동작구 동작대로 85 5층 (사당동, 우석빌딩) ",126.9816453,37.4841599,정좌표,1.15901e+18,새주소,서울특별시 동작구 동작대로 85,서울특별시 동작구 사당동 1007-39,7013.0,1159062000.0,사당1동,1159010700.0,사당동
422,박재필치과의원,8.8,서울특별시 마포구 마포대로4길 18,서울특별시 마포구 마포대로4길 18,126.946675,37.5387178,정좌표,1.14401e+18,새주소,서울특별시 마포구 마포대로4길 18,서울특별시 마포구 도화동 290-1,4173.0,1144058500.0,도화동,1144010400.0,도화동
423,현대치과의원,8.8,서울특별시 동작구 매봉로 182 3층 (본동),서울특별시 동작구 매봉로 182 3층 (본동),126.9524066,37.5123953,정좌표,1.15901e+18,새주소,서울특별시 동작구 매봉로 182,서울특별시 동작구 본동 160,6906.0,1159051000.0,노량진1동,1159010400.0,본동
424,연세위드치과의원,8.8,서울특별시 도봉구 노해로65길 10 (창동),서울특별시 도봉구 노해로65길 10 (창동),127.0466182,37.6518452,정좌표,1.13201e+18,새주소,서울특별시 도봉구 노해로65길 10,서울특별시 도봉구 창동 75-13,1405.0,1132051500.0,창5동,1132010700.0,창동
425,서울미소그린치과의원,8.8,서울특별시 구로구 구일로10길 27,서울특별시 구로구 구일로10길 27,126.872277,37.4958893,정좌표,1.15301e+18,새주소,서울특별시 구로구 구일로10길 27,서울특별시 구로구 구로동 650-4,8323.0,1153052000.0,구로1동,1153010200.0,구로동
426,미소안치과의원,8.8,서울특별시 관악구 난곡로 360 3층 (신림동),서울특별시 관악구 난곡로 360 3층 (신림동),126.9139094,37.4861877,정좌표,1.16201e+18,새주소,서울특별시 관악구 난곡로 360,서울특별시 관악구 신림동 516-28,8705.0,1162068500.0,신사동,1162010200.0,신림동
427,서울플란트치과의원,8.8," 서울특별시 중랑구 신내로14길 8 5층 (신내동, 원빌딩) ","서울특별시 중랑구 신내로14길 8 5층 (신내동, 원빌딩) ",127.0958085,37.6054327,정좌표,1.12601e+18,새주소,서울특별시 중랑구 신내로14길 8,서울특별시 중랑구 신내동 563-3,2069.0,1126068000.0,신내1동,1126010600.0,신내동
428,씨디씨어린이치과의원,8.8,서울특별시 강남구 학동로97길 11 (청담동),서울특별시 강남구 학동로97길 11 (청담동),127.0553608,37.5206161,정좌표,1.16801e+18,새주소,서울특별시 강남구 학동로97길 11,서울특별시 강남구 청담동 70-15,6072.0,1168056500.0,청담동,1168010400.0,청담동
429,연세메이트치과의원,8.8," 서울특별시 강동구 양재대로 1619 3,4층 (천호동, 가야빌딩) ","서울특별시 강동구 양재대로 1619 3,4층 (천호동, 가야빌딩) ",127.1435241,37.5499869,정좌표,1.17401e+18,새주소,서울특별시 강동구 양재대로 1619,서울특별시 강동구 천호동 24-8,5306.0,1174060000.0,천호1동,1174010900.0,천호동
430,함사랑치과,8.8,서울특별시 중구 다산로 32,서울특별시 중구 다산로 32,127.0093374,37.5491175,정좌표,1.11402e+18,새주소,서울특별시 중구 다산로 32,서울특별시 중구 신당동 844,4595.0,1114063500.0,약수동,1114016200.0,신당동
431,빈센트치과의원,8.8,서울특별시 성북구 아리랑로 7,서울특별시 성북구 아리랑로 7,127.0160096,37.5933602,정좌표,1.12901e+18,새주소,서울특별시 성북구 아리랑로 7,서울특별시 성북구 동소문동6가 143-5,2830.0,1129057500.0,동선동,1129010900.0,동소문동6가
432,목고박치과의원,8.8,서울특별시 영등포구 여의나루로 42,서울특별시 영등포구 여의나루로 42,126.9249709,37.5214745,정좌표,1.15601e+18,새주소,서울특별시 영등포구 여의나루로 42,서울특별시 영등포구 여의도동 35-5,7328.0,1156054000.0,여의동,1156011000.0,여의도동
433,연세해맑은치과의원 건대점,8.8,서울특별시 광진구 능동로 109 3층 (화양동),서울특별시 광진구 능동로 109 3층 (화양동),127.0707887,37.5408859,정좌표,1.12151e+18,새주소,서울특별시 광진구 능동로 109,서울특별시 광진구 화양동 5-84,5017.0,1121571000.0,화양동,1121510700.0,화양동
434,서울보리치과의원,8.8,서울특별시 영등포구 국제금융로2길 17,서울특별시 영등포구 국제금융로2길 17,126.9260425,37.5240613,정좌표,1.15601e+18,새주소,서울특별시 영등포구 국제금융로2길 17,서울특별시 영등포구 여의도동 25,7327.0,1156054000.0,여의동,1156011000.0,여의도동
435,센트럴뉴욕치과의원,8.8," 서울특별시 강동구 올림픽로 651 3층 (천호동, 예경빌딩) ","서울특별시 강동구 올림픽로 651 3층 (천호동, 예경빌딩) ",127.1233863,37.5397473,정좌표,1.17401e+18,새주소,서울특별시 강동구 올림픽로 651,서울특별시 강동구 천호동 431-4,5248.0,1174061000.0,천호2동,1174010900.0,천호동
436,서울이안치과의원,8.8,서울특별시 마포구 월드컵북로 375,서울특별시 마포구 월드컵북로 375,126.8906883,37.5775711,정좌표,1.14401e+18,새주소,서울특별시 마포구 월드컵북로 375,서울특별시 마포구 상암동 1654,3908.0,1144074000.0,상암동,1144012700.0,상암동
437,원서울치과의원,8.8," 서울특별시 금천구 가산디지털1로 186 (가산동, 제이플라츠) ","서울특별시 금천구 가산디지털1로 186 (가산동, 제이플라츠) ",126.8816,37.4819307,정좌표,1.15451e+18,새주소,서울특별시 금천구 가산디지털1로 186,서울특별시 금천구 가산동 459-11,8502.0,1154551000.0,가산동,1154510100.0,가산동
438,연세유라인치과의원,8.8," 서울특별시 관악구 신림로 340 8층 (신림동, 르네상스쇼핑몰) ","서울특별시 관악구 신림로 340 8층 (신림동, 르네상스쇼핑몰) ",126.9301216,37.4847768,정좌표,1.16201e+18,새주소,서울특별시 관악구 신림로 340,서울특별시 관악구 신림동 1422-5,8754.0,1162069500.0,신림동,1162010200.0,신림동
439,서울하이안치과 약수지점,8.8,서울특별시 중구 다산로 130-1 (신당동),서울특별시 중구 다산로 130-1 (신당동),127.0112018,37.5553323,정좌표,1.11402e+18,새주소,서울특별시 중구 다산로 130-1,서울특별시 중구 신당동 369-28,4590.0,1114063500.0,약수동,1114016200.0,신당동
440,그린서울치과의원,8.8,서울 구로구 고척로 203,서울 구로구 고척로 203,126.8558153,37.5052729,정좌표,1.15301e+18,새주소,서울특별시 구로구 고척로 203,서울특별시 구로구 고척동 159-1,8241.0,1153073000.0,고척2동,1153010600.0,고척동
441,효치과의원,8.8," 서울특별시 강동구 양재대로 1390 (둔촌동, 신성빌딩) ","서울특별시 강동구 양재대로 1390 (둔촌동, 신성빌딩) ",127.1375985,37.5299404,정좌표,1.17401e+18,새주소,서울특별시 강동구 양재대로 1390,서울특별시 강동구 둔촌동 489-8,5372.0,1174070000.0,둔촌2동,1174010600.0,둔촌동
442,예지인치과의원,8.8,서울특별시 성북구 동소문로 105 (동선동4가),서울특별시 성북구 동소문로 105 (동선동4가),127.0167604,37.5931052,정좌표,1.12901e+18,새주소,서울특별시 성북구 동소문로 105,서울특별시 성북구 동선동4가 1,2829.0,1129057500.0,동선동,1129011900.0,동선동4가
443,사과나무치과의원,8.8,서울 은평구 진관2로 19,서울 은평구 진관2로 19,126.9195893,37.6348561,정좌표,1.13801e+18,새주소,서울특별시 은평구 진관2로 19,서울특별시 은평구 진관동 74,3306.0,1138069000.0,진관동,1138011400.0,진관동
444,서울키즈플러스치과의원,8.8,서울특별시 관악구 관악로 199,서울특별시 관악구 관악로 199,126.9535962,37.4830858,정좌표,1.16201e+18,새주소,서울특별시 관악구 관악로 199,서울특별시 관악구 봉천동 859-15,8745.0,1162061500.0,중앙동,1162010100.0,봉천동
445,연세고운미소치과 강북점,8.8,서울특별시 강북구 도봉로 333 정우빌딩 7층 연세고운미소치과의원,서울특별시 강북구 도봉로 333 정우빌딩 7층 연세고운미소치과의원,127.0250763,37.6378744,정좌표,1.13051e+18,새주소,서울특별시 강북구 도봉로 333,서울특별시 강북구 수유동 229-5,1073.0,1130563500.0,수유3동,1130510300.0,수유동
446,이튼튼치과의원,8.8,서울특별시 구로구 디지털로32가길 25 (구로동),서울특별시 구로구 디지털로32가길 25 (구로동),126.898941,37.4821656,정좌표,1.15301e+18,새주소,서울특별시 구로구 디지털로32가길 25,서울특별시 구로구 구로동 1127-22,8392.0,1153054000.0,구로3동,1153010200.0,구로동
447,엠밸리서울치과의원,8.8,서울 강서구 마곡중앙로 56 마곡사이언스타워2차,서울 강서구 마곡중앙로 56 마곡사이언스타워2차,126.8271584,37.5585491,정좌표,1.15001e+18,새주소,서울특별시 강서구 마곡중앙로 56,서울특별시 강서구 마곡동 799-5,7631.0,1150061100.0,발산1동,1150010500.0,마곡동
448,스탠다드치과의원,8.7," 서울특별시 송파구 송파대로 562 한빛프라자,삼성웰리스아파트 ","서울특별시 송파구 송파대로 562 한빛프라자,삼성웰리스아파트 ",127.0995219,37.5152664,정좌표,1.17101e+18,새주소,서울특별시 송파구 송파대로 562,서울특별시 송파구 신천동 7-17,5510.0,1171071000.0,잠실6동,1171010200.0,신천동
449,더스퀘어치과의원,8.7," 서울시 종로구 종로3길 17, 광화문 D타워 L층(B2) ","서울시 종로구 종로3길 17, 광화문 D타워 L층(B2) ",126.9789133,37.5709968,정좌표,1.11101e+18,새주소,서울특별시 종로구 종로3길 17,서울특별시 종로구 청진동 246,3155.0,1111061500.0,종로1.2.3.4가동,1111012200.0,청진동
450,미보치과의원,8.7,서울특별시 성북구 화랑로 248 장위뉴타워 6층,서울특별시 성북구 화랑로 248 장위뉴타워 6층,127.056933,37.6104265,정좌표,1.12901e+18,새주소,서울특별시 성북구 화랑로 248,서울특별시 성북구 석관동 349-1,2787.0,1129081000.0,석관동,1129013900.0,석관동
451,연세다온치과의원,8.7,서울특별시 관악구 봉천동 1686-21,서울특별시 관악구 봉천동 1686-21,126.9632946,37.4775668,정좌표,1.16201e+18,구주소,서울특별시 관악구 남부순환로 1925,서울특별시 관악구 봉천동 1686-21,8801.0,1162057500.0,행운동,1162010100.0,봉천동
452,그루터기치과의원,8.7," 서울특별시 강동구 올림픽로 787 (암사동, 태성프라자) ","서울특별시 강동구 올림픽로 787 (암사동, 태성프라자) ",127.1277416,37.5515112,정좌표,1.17401e+18,새주소,서울특별시 강동구 올림픽로 787,서울특별시 강동구 암사동 503-23,5241.0,1174058000.0,암사2동,1174010700.0,암사동
453,굿라이프치과병원,8.7,서울특별시 강남구 강남대로 476,서울특별시 강남구 강남대로 476,127.0248061,37.5049148,정좌표,1.16801e+18,새주소,서울특별시 강남구 강남대로 476,서울특별시 강남구 논현동 200-7,6120.0,1168052100.0,논현1동,1168010800.0,논현동
454,아임플치과의원,8.7,서울특별시 구로구 새말로 97 신도림테크노마트10층,서울특별시 구로구 새말로 97 신도림테크노마트10층,126.8902727,37.5071154,정좌표,1.15301e+18,새주소,서울특별시 구로구 새말로 97,서울특별시 구로구 구로동 3-25,8288.0,1153056000.0,구로5동,1153010200.0,구로동
455,최유석치과의원,8.7,서울특별시 관악구 관천로 17 4층 (신림동),서울특별시 관악구 관천로 17 4층 (신림동),126.9284134,37.4816707,정좌표,1.16201e+18,새주소,서울특별시 관악구 관천로 17,서울특별시 관악구 신림동 1587-35,8774.0,1162065500.0,신원동,1162010200.0,신림동
456,박희찬치과의원,8.7," 서울특별시 성동구 마장로42길 16 201호 (마장동, 세림아파트상가) ","서울특별시 성동구 마장로42길 16 201호 (마장동, 세림아파트상가) ",127.045079,37.5648648,정좌표,1.12001e+18,새주소,서울특별시 성동구 마장로42길 16,서울특별시 성동구 마장동 784,4757.0,1120054000.0,마장동,1120010500.0,마장동
457,샤인e치과의원,8.7," 서울특별시 강서구 양천로 492 206호, 207호 (등촌동, 길훈엔트런스빌) ","서울특별시 강서구 양천로 492 206호, 207호 (등촌동, 길훈엔트런스빌) ",126.8546372,37.5608822,정좌표,1.15001e+18,새주소,서울특별시 강서구 양천로 492,서울특별시 강서구 등촌동 78-7,7575.0,1150053500.0,등촌3동,1150010200.0,등촌동
